,ID,Topic-Cosine,Topic-Labeled,Topic-Twirank,V1,V2
1083,299724766351327232,Topic-20,Topic-62,Topic-62,0.140170597648282,0.311532574116388
1084,299728016953724928,Topic-62,Topic-62,Topic-62,0.131701392030677,0.0689213382668189
1085,299733327085203456,Topic-62,Topic-62,Topic-62,0.124795729488618,0.0703312071051092
1086,299751221219184640,Topic-62,Topic-62,Topic-13,0.523577511893526,-0.527803934743516
1087,299753738518794240,Topic-62,Topic-62,Topic-13,0.546403048246378,-0.552150581086482
1088,299772308455841792,Topic-45,Topic-62,Topic-45,0.140251905750973,0.314181137873068
1089,299778673844826112,Topic-62,Topic-62,Topic-128,0.534495176843793,-0.551615426443958
1090,299782232787263488,Topic-62,Topic-62,Topic-66,0.135545204512551,0.0731681923835067
1091,299784484226744320,Topic-62,Topic-62,Topic-29,0.123171030045725,0.072055568515825
1092,299864906876997632,Topic-62,Topic-62,Topic-62,0.162139747388351,0.0923906980087603
1093,299886897868705792,Topic-62,Topic-62,Topic-50,0.56932488198367,-0.588781256732747
1094,299905891292037120,Topic-62,Topic-62,Topic-55,0.134124222304893,0.0675558534792613
1095,299922700791590912,Topic-62,Topic-62,Topic-62,0.124377140844786,0.074539222847248
1096,299940757664567296,Topic-62,Topic-62,Topic-13,0.158242860386787,0.926719652093277
1097,299945060420694016,Topic-62,Topic-62,Topic-13,0.132297713441372,0.0630386881676305
1098,299955774581530624,Topic-62,Topic-62,Topic-24,0.130750704296159,0.0775538983463264
1099,299968447067062272,Topic-86,Topic-62,Topic-62,0.0901035899714531,0.0693885324982989
1100,299968450619645952,Topic-31,Topic-62,Topic-31,0.259270686236256,-0.10781122383673
1101,299985802358816768,Topic-65,Topic-62,Topic-127,0.100273876366055,0.0852504629319626
1102,300016978112946176,Topic-62,Topic-62,Topic-145,0.138293305794261,0.0763365342005858
1103,300025875854934016,Topic-62,Topic-62,Topic-109,0.139078752515869,0.157432862456562
1104,300030421503201280,Topic-62,Topic-62,Topic-62,0.123595338987116,0.0699328646729995
1105,300031440991694848,Topic-62,Topic-62,Topic-35,0.123165551425458,0.0807172363338482
1106,300050455952781312,Topic-62,Topic-62,Topic-66,0.143112632984039,0.0693067347806758
1107,300050638178500608,Topic-22,Topic-62,Topic-141,0.195499038328984,0.0820324934143982
1108,300097713792495616,Topic-20,Topic-62,Topic-18,0.13948290511073,0.311392607115071
1109,300235243326148608,Topic-62,Topic-62,Topic-144,0.158934297439857,0.090460392650427
1110,300277553044791296,Topic-98,Topic-62,Topic-62,0.144196214862661,0.0658666783977636
1111,300280415544045568,Topic-62,Topic-62,Topic-58,0.134096838349721,0.0797291874305315
1112,300290448038170624,Topic-28,Topic-62,Topic-24,0.129277511089101,0.0735970002506133
1113,300320904632754176,Topic-62,Topic-62,Topic-21,0.146115555837059,0.0805707591825044
1114,300327445897297920,Topic-62,Topic-62,Topic-62,0.137489339732068,0.0715019478490485
1115,300342364193554432,Topic-22,Topic-62,Topic-141,0.212040404428923,0.0900401797211529
1116,300347268844904448,Topic-62,Topic-62,Topic-62,0.116665949950501,0.069214521759074
1117,300348447008108544,Topic-62,Topic-62,Topic-13,0.130772292603985,0.0664815767565038
1118,300351891177611264,Topic-62,Topic-62,Topic-13,0.124297638401599,0.0701134823526526
1119,300353853356924928,Topic-62,Topic-62,Topic-93,0.137085221539989,0.0904883735468698
1120,300363468673003520,Topic-62,Topic-62,Topic-13,0.134498171898805,0.0773511096778246
1121,300365513769500672,Topic-62,Topic-62,Topic-92,-0.242339127886449,0.000291642265121534
1122,300365575123763200,Topic-129,Topic-62,Topic-92,-0.381469672561307,0.0765693551126786
1123,300366247206461440,Topic-147,Topic-62,Topic-92,-0.47012473675256,0.0658708368177399
1124,300378076351696896,Topic-62,Topic-62,Topic-67,0.143494440185637,0.0423864910126149
1125,300379114324492288,Topic-62,Topic-62,Topic-13,0.144830075415235,0.0678695661146444
1126,300380624492044288,Topic-62,Topic-62,Topic-32,0.129695603460899,0.0768366552174829
1127,300396721316438016,Topic-50,Topic-62,Topic-50,0.183405768753922,-0.0287419075158085
1128,300399730100420608,Topic-62,Topic-62,Topic-62,0.124272737157823,0.0701016555350629
1129,300406774387863552,Topic-20,Topic-62,Topic-62,0.14547632393161,0.313901732139908
1130,300407555199475712,Topic-62,Topic-62,Topic-62,0.123529684465017,0.0711377930767749
1131,300415336325459968,Topic-62,Topic-62,Topic-13,0.144830075415235,0.0678695661146445
1132,300422375655219200,Topic-62,Topic-62,Topic-62,0.181555203382199,0.0944206707773573
1133,300434670032674816,Topic-62,Topic-62,Topic-62,0.107849990191353,0.0654158174989231
1134,300436967982772224,Topic-62,Topic-62,Topic-62,0.177342673890621,0.0989093622126747
1135,300440474144092160,Topic-62,Topic-62,Topic-116,0.125488507245609,0.0710209509715329
1136,300440992652345344,Topic-62,Topic-62,Topic-13,0.134498171898805,0.0773511096778247
1137,300442519202828288,Topic-62,Topic-62,Topic-62,0.181555203382199,0.0944206707773574
1138,300442998792151040,Topic-62,Topic-62,Topic-13,0.126036288435592,0.0712989182100327
1139,3.00443038357e+17,Topic-62,Topic-62,Topic-13,0.124297638401599,0.0701134823526527
1140,300443485314621440,Topic-62,Topic-62,Topic-146,0.188089263027641,0.169653824202089
1141,300447051861327872,Topic-20,Topic-62,Topic-62,0.14547632393161,0.313901732139908
1142,300453575090376704,Topic-62,Topic-62,Topic-62,0.129148521800187,0.0657015713752658
1143,300454493429067776,Topic-62,Topic-62,Topic-62,0.137373862889923,0.0800053029275394
1144,300458115604828160,Topic-62,Topic-62,Topic-62,0.12247535023511,0.0688839482444135
1145,300461143690981376,Topic-62,Topic-62,Topic-95,0.131645098980108,0.0552418346857754
1146,300472618220396544,Topic-147,Topic-62,Topic-92,-0.47012473675256,0.0658708368177399
1147,300486257132326912,Topic-62,Topic-62,Topic-136,0.128199344673974,0.0727945141013189
1148,300545040164470784,Topic-62,Topic-62,Topic-13,0.150916321944784,0.0661869496029274
1149,300552104144171008,Topic-62,Topic-62,Topic-32,0.217638244956063,0.119952366966705
1150,300558489158311936,Topic-20,Topic-62,Topic-28,0.131928330860047,0.290016385858102
1151,300607929776734208,Topic-62,Topic-62,Topic-20,0.143050831404507,0.947250357132282
1152,300614004810870784,Topic-20,Topic-62,Topic-27,0.146364091045213,0.31864092370331
1153,300614956729110528,Topic-62,Topic-62,Topic-37,0.150473530001013,0.0797736978274642
1154,300616621221900288,Topic-62,Topic-62,Topic-62,0.145166202683781,0.0466392519858751
1155,300630117401649152,Topic-62,Topic-62,Topic-62,0.205384570943235,0.129891558901625
1156,300654204043816960,Topic-86,Topic-62,Topic-86,0.134003322687647,0.0982105280788982
1157,300656543437840384,Topic-62,Topic-62,Topic-62,0.135503903552597,0.0714931778337569
1158,300657948600967168,Topic-62,Topic-62,Topic-62,0.128272524806565,0.0735292441332765
1159,300658032856158208,Topic-62,Topic-62,Topic-106,0.119486265216337,0.0851376728647816
1160,300666664528269312,Topic-62,Topic-62,Topic-13,0.130788087455543,0.0697572253513959
1161,300670898908839936,Topic-62,Topic-62,Topic-136,0.128199344673974,0.072794514101319
1162,300686372170256384,Topic-62,Topic-62,Topic-108,0.139631486183895,0.0723392596739746
1163,300694505521291264,Topic-1,Topic-62,Topic-62,0.0638805037475358,0.0683566821394994
1164,300706592976941056,Topic-26,Topic-62,Topic-26,0.10008993785843,0.0707702097154582
1165,300720586450165760,Topic-62,Topic-62,Topic-62,0.141690196872181,0.152972003790206
1166,300728808120659968,Topic-128,Topic-62,Topic-13,0.0979479271520557,0.0693814934947574
1167,300737427440541696,Topic-62,Topic-62,Topic-62,0.132914331605255,0.145756026351574
1168,300739452672815104,Topic-62,Topic-62,Topic-62,0.142540460725497,0.0664414337700488
1169,300784451380719616,Topic-9,Topic-62,Topic-62,0.126756721966924,0.0727430859475906
1170,300795697429622784,Topic-51,Topic-62,Topic-60,0.103652219055452,0.101416418769813
1171,300804692886290432,Topic-62,Topic-62,Topic-93,0.152539413828751,0.048587015532892
1172,300814363344908288,Topic-51,Topic-62,Topic-92,-0.42213369314085,0.0493059393389856
1173,300819047161950208,Topic-62,Topic-62,Topic-92,-0.249002430131621,0.00750399122539041
1174,300834780180783104,Topic-62,Topic-62,Topic-62,0.104523224706295,0.06691181892626
1175,300835643125268480,Topic-115,Topic-62,Topic-115,0.655061908693893,-0.753256548114139
1176,300891137168785408,Topic-62,Topic-62,Topic-62,0.123073989458977,0.0710257564945875
1177,300898364495630336,Topic-62,Topic-62,Topic-62,0.123597296543209,0.0846566052335812
1178,300905283117514752,Topic-62,Topic-62,Topic-129,0.252214465294408,-0.200423069435084
1179,300969005592748032,Topic-115,Topic-62,Topic-115,0.655061908693893,-0.753256548114138
1180,300969237697142784,Topic-62,Topic-62,Topic-62,0.128660598401158,0.0679967313647777
1181,300981523690168320,Topic-86,Topic-62,Topic-92,-0.310992116768111,-0.00934164670094506
1182,300997803340091392,Topic-143,Topic-62,Topic-143,0.122048451174751,0.0836564782113254
1183,301000418161483776,Topic-62,Topic-62,Topic-62,0.125331454440368,0.0793069280077071
1184,301002561899597824,Topic-62,Topic-62,Topic-62,0.12366848615976,0.0696861132504607
1185,301005520901373952,Topic-62,Topic-62,Topic-13,0.536763027843894,-0.53717165742719
1186,301011900861411328,Topic-62,Topic-62,Topic-138,0.111429654847569,0.0723631197681329
1187,301024118013321216,Topic-18,Topic-62,Topic-74,0.151448426587942,0.0908574735697159
1188,301024120412467200,Topic-18,Topic-62,Topic-74,0.149876384103839,0.089349840205526
1189,301024122891288576,Topic-18,Topic-62,Topic-74,0.151332917867427,0.0903873221737678
1190,301024315820896256,Topic-18,Topic-62,Topic-74,0.149876384103839,0.0893498402055259
1191,301024497845280768,Topic-18,Topic-62,Topic-74,0.149909967106522,0.0894479930912735
1192,301024500403806208,Topic-18,Topic-62,Topic-74,0.150606403312846,0.0898700697280072
1193,301026713041780736,Topic-45,Topic-62,Topic-13,0.143708288794805,0.0810083397481414
1194,301027481484402688,Topic-62,Topic-62,Topic-62,0.109834131713185,0.0721639058226053
1195,301028501463633920,Topic-62,Topic-62,Topic-129,0.282342069798442,-0.168968708312275
1196,301028504923947008,Topic-62,Topic-62,Topic-129,0.356894040667342,-0.116602473344749
1197,301030688625418240,Topic-62,Topic-62,Topic-129,0.295629920210133,-0.169272155094249
1198,301036534231093248,Topic-73,Topic-62,Topic-58,0.0636393361044639,0.0629080700853407
1199,301046801774026752,Topic-86,Topic-62,Topic-86,0.127502808599073,0.097480738764437
1200,301054446832586752,Topic-86,Topic-62,Topic-86,0.140680013530181,0.0850007466411857
1201,301060891628142592,Topic-22,Topic-62,Topic-13,0.162090874585466,0.063073339268056
1202,301092329631121408,Topic-62,Topic-62,Topic-144,0.149681447376645,0.0879500698236007
1203,301108495003029504,Topic-86,Topic-62,Topic-92,-0.310992116768111,-0.00934164670094507
1204,301133545794072576,Topic-62,Topic-62,Topic-58,0.134096838349721,0.0797291874305316
1205,301137627820736512,Topic-62,Topic-62,Topic-48,0.137297810303523,0.0961041365454119
1206,301139576599244800,Topic-62,Topic-62,Topic-13,0.142729864433896,0.0664992944751258
1207,301144139599335424,Topic-62,Topic-62,Topic-62,0.121187170685181,0.0719053469788947
1208,301144845370662912,Topic-86,Topic-62,Topic-144,0.148323989170278,0.0777472264858969
1209,301145617089048576,Topic-62,Topic-62,Topic-50,0.129062339438038,0.0662739228884671
1210,301147886819897344,Topic-62,Topic-62,Topic-13,0.127132824726609,0.0695783631964913
1211,301169119812808704,Topic-22,Topic-62,Topic-13,0.162090874585466,0.0630733392680562
1212,301171797150277632,Topic-62,Topic-62,Topic-62,0.142729864433896,0.0664992944751258
1213,301183382648397824,Topic-22,Topic-62,Topic-13,0.545477680840106,-0.512106725041416
1214,301189970713014272,Topic-62,Topic-62,Topic-92,-0.418011715136873,0.126163686085367
1215,301190951546785792,Topic-62,Topic-62,Topic-92,-0.443368550449278,0.131798523802347
1216,301206032452034560,Topic-62,Topic-62,Topic-92,-0.248143879810681,0.0104708301441126
1217,301213281757065216,Topic-15,Topic-62,Topic-62,0.175238830459838,0.100181679029175
1218,301239284248240128,Topic-62,Topic-62,Topic-42,0.132058897852371,0.0667683745882368
1219,301265663140446208,Topic-62,Topic-62,Topic-48,0.127045426145252,0.0771234612848295
1220,301282454105382912,Topic-62,Topic-62,Topic-16,0.0659571518936701,0.0677070185368267
1221,301328219477532672,Topic-62,Topic-62,Topic-144,0.149961594151858,0.0855197915778904
1222,301331922699837440,Topic-62,Topic-62,Topic-62,0.116578465757087,0.0846421796318388
1223,301363392675987456,Topic-62,Topic-62,Topic-108,0.146864697138191,0.0710847254582276
1224,301370952422408192,Topic-65,Topic-62,Topic-127,0.162509842053032,0.138415513321733
1225,301372214631071744,Topic-115,Topic-62,Topic-115,0.117557887224954,0.0492110342492442
1226,301383502652403712,Topic-20,Topic-62,Topic-103,0.140567345156932,0.324932045259116
1227,301385520464936960,Topic-62,Topic-62,Topic-29,0.125522540938457,0.0715709626120281
1228,301393193323356160,Topic-62,Topic-62,Topic-62,0.137220451570385,0.0584100950313147
1229,301394743655555072,Topic-62,Topic-62,Topic-116,0.138678466592514,0.081140921458354
1230,301397902742396928,Topic-62,Topic-62,Topic-62,0.1240694339731,0.072422973509603
1231,301398900558946304,Topic-109,Topic-62,Topic-62,0.161292095159812,0.33536369497681
1232,301407128558637056,Topic-65,Topic-62,Topic-127,0.160311182086807,0.141201818142484
1233,301411993066278912,Topic-65,Topic-62,Topic-131,0.144852124128508,0.091052689667435
1234,301422213532364800,Topic-12,Topic-62,Topic-144,0.126760097836996,0.0758985404437542
1235,301423196090015744,Topic-33,Topic-62,Topic-66,0.168025479057181,0.306875495096596
1236,301433633405820928,Topic-73,Topic-62,Topic-109,0.0795803797058127,0.0643922130708576
1237,301438430196400128,Topic-62,Topic-62,Topic-13,0.546403048246378,-0.552150581086481
1238,301440946585862144,Topic-62,Topic-62,Topic-13,0.537835743592145,-0.54272200637921
1239,301450618608943104,Topic-62,Topic-62,Topic-62,0.142793149856693,0.0867677281604399
1240,301450620903251968,Topic-62,Topic-62,Topic-62,0.142793149856693,0.0867677281604399
1241,301468122018357248,Topic-28,Topic-62,Topic-28,0.127141260768985,0.073593163932666
1242,301500622799265792,Topic-62,Topic-62,Topic-127,0.13516164193728,0.0602407502344606
1243,301512034569293824,Topic-62,Topic-62,Topic-116,0.132424528716562,0.076231665653979
1244,301525622436548608,Topic-62,Topic-62,Topic-13,0.12959335928266,0.0726290261527791
1245,301541225813663744,Topic-62,Topic-62,Topic-98,0.141768236796298,0.0715696009304418
1246,301542794789539840,Topic-14,Topic-62,Topic-50,0.687335625924766,-0.693315826515623
1247,301547834866561024,Topic-14,Topic-62,Topic-50,0.687335625924766,-0.693315826515623
1248,301552413654003712,Topic-62,Topic-62,Topic-144,0.129266278654547,0.0681904693829414
1249,299023200636002304,Topic-70,Topic-70,Topic-70,0.281804333431996,-0.299227909525571
1250,299026221734428672,Topic-70,Topic-70,Topic-70,0.777469491173234,-1.07633499890458
1251,299031209730789376,Topic-12,Topic-70,Topic-70,0.40411064542034,-0.617652574708119
1252,299053592860585984,Topic-2,Topic-70,Topic-70,0.156652655928115,0.040389419402206
1253,299062559145881600,Topic-70,Topic-70,Topic-70,0.341502561882778,-0.407699346490666
1254,299091633054564352,Topic-70,Topic-70,Topic-70,0.718454796528086,-0.986135426475243
1255,299096681125928960,Topic-70,Topic-70,Topic-70,0.768614763851871,-1.0622616000366
1256,299118359822360576,Topic-128,Topic-70,Topic-70,0.119940754422595,0.0181834984792648
1257,299133215698997248,Topic-70,Topic-70,Topic-70,0.494430328665657,-0.776354615024217
1258,299133596134957056,Topic-70,Topic-70,Topic-70,0.0918540436754722,-0.68488133644083
1259,299134103146598400,Topic-70,Topic-70,Topic-70,0.269235433158467,-0.299808677076134
1260,299136999103815680,Topic-70,Topic-70,Topic-70,0.632657086800036,-0.966833681222243
1261,299137081303760896,Topic-70,Topic-70,Topic-70,0.52833135466697,-0.776464289733643
1262,299137570791641088,Topic-70,Topic-70,Topic-70,0.570765404685358,-0.840572699588234
1263,299139283372105728,Topic-70,Topic-70,Topic-70,0.503260706765194,-0.731598047512651
1264,299139605389770752,Topic-70,Topic-70,Topic-70,0.107752700253383,-0.787491036475324
1265,299139907362881536,Topic-41,Topic-70,Topic-70,0.0313501825187283,-0.0169572028070153
1266,299140143946792960,Topic-70,Topic-70,Topic-70,0.103642024252613,-0.797688255708428
1267,299140720818802688,Topic-70,Topic-70,Topic-70,0.627125427690909,-0.973991572683314
1268,299140846480158720,Topic-70,Topic-70,Topic-70,0.570866428892914,-0.837831576055192
1269,299140954240208896,Topic-70,Topic-70,Topic-70,0.636753165184687,-0.990719804119602
1270,299142501799952384,Topic-70,Topic-70,Topic-70,-0.102587464826999,-0.346766814194714
1271,299143215070711808,Topic-70,Topic-70,Topic-70,0.631603537773511,-0.978063075087755
1272,299143804039073792,Topic-70,Topic-70,Topic-70,0.5381536940152,-0.760580757975446
1273,299144245057564672,Topic-70,Topic-70,Topic-70,0.567457780189901,-0.808879199561619
1274,299144991207456768,Topic-70,Topic-70,Topic-70,0.602089410517805,-0.834683701908021
1275,299145162913873920,Topic-70,Topic-70,Topic-70,0.553555794087356,-0.831131010780651
1276,299145373358886912,Topic-70,Topic-70,Topic-70,0.673952250801699,-1.01618965501793
1277,299146349339877376,Topic-70,Topic-70,Topic-70,0.626015015810221,-0.917086348675034
1278,299146391077400576,Topic-70,Topic-70,Topic-70,0.541209414590926,-0.823333122410259
1279,299146642718859264,Topic-70,Topic-70,Topic-70,0.466278367081351,-0.654896091184865
1280,299147147713064960,Topic-70,Topic-70,Topic-70,0.0171546532561998,-0.793339560002635
1281,299147390689087488,Topic-70,Topic-70,Topic-70,0.558472790554549,-0.84207237630453
1282,299148573864505344,Topic-70,Topic-70,Topic-70,0.558983288205453,-0.824370089943424
1283,299149050576519168,Topic-70,Topic-70,Topic-70,0.48484099263957,-0.688001504295401
1284,299149133183348736,Topic-70,Topic-70,Topic-70,0.539851302190909,-0.818504161228015
1285,299149695878569984,Topic-70,Topic-70,Topic-70,0.660766915944214,-1.0202050413739
1286,299150475775856640,Topic-70,Topic-70,Topic-70,0.639515295926389,-0.931645003908692
1287,299150552619708416,Topic-70,Topic-70,Topic-70,0.551391076186184,-0.813373548409895
1288,299150701890764800,Topic-70,Topic-70,Topic-70,0.172102728726435,-0.884554276443172
1289,299151003322814464,Topic-70,Topic-70,Topic-70,0.622862692560012,-0.94439951271141
1290,299151895044444160,Topic-70,Topic-70,Topic-70,0.539851302190908,-0.818504161228015
1291,299152661071159296,Topic-70,Topic-70,Topic-129,0.498156415893913,-0.725243394340401
1292,299153051036569600,Topic-70,Topic-70,Topic-70,0.201452368814467,-0.159897179799917
1293,299153078333095936,Topic-70,Topic-70,Topic-70,0.522055033953525,-0.775673879087273
1294,299153263826202624,Topic-70,Topic-70,Topic-70,0.23291278402142,-0.231727772482902
1295,299153920465465344,Topic-70,Topic-70,Topic-70,0.657590037424801,-0.97615707662789
1296,299154367355957248,Topic-70,Topic-70,Topic-70,0.492730521775891,-0.694803449231785
1297,299155624745398272,Topic-70,Topic-70,Topic-70,0.425843571301781,-0.575526151337757
1298,299156203534168064,Topic-70,Topic-70,Topic-70,0.233129562230227,-0.190110255406829
1299,299156980352831488,Topic-70,Topic-70,Topic-129,0.498156415893913,-0.725243394340402
1300,299157373623365632,Topic-70,Topic-70,Topic-70,0.509997475752488,-0.743098992380359
1301,299157438026883072,Topic-70,Topic-70,Topic-70,0.479340207194301,-0.644901027417283
1302,299158026219311104,Topic-70,Topic-70,Topic-70,0.109117857750257,-0.757239343555603
1303,299158918142255104,Topic-116,Topic-70,Topic-116,0.146133201226282,-0.0281272764590806
1304,299161103433334784,Topic-70,Topic-70,Topic-70,0.529216192358888,-0.739904513375888
1305,299161527271948288,Topic-70,Topic-70,Topic-70,0.203116068264136,-0.926739312719555
1306,299162459737034752,Topic-70,Topic-70,Topic-70,0.479495964680017,-0.69513051306058
1307,299162924897931264,Topic-70,Topic-70,Topic-70,0.507158197925733,-0.733181493128184
1308,299164766247723008,Topic-70,Topic-70,Topic-70,0.656291926683147,-1.01398293432596
1309,299164817913159680,Topic-70,Topic-70,Topic-70,0.528405877488054,-0.787431911584124
1310,299165138223783936,Topic-70,Topic-70,Topic-70,0.656291926683146,-1.01398293432596
1311,299166318081482752,Topic-70,Topic-70,Topic-70,0.505058056462664,-0.741186518986495
1312,299167122582556672,Topic-70,Topic-70,Topic-70,0.494804860545463,-0.740465124662042
1313,299167138873212928,Topic-70,Topic-70,Topic-70,0.241143697068578,-0.300136130119845
1314,299167206946779136,Topic-70,Topic-70,Topic-70,0.494804860545463,-0.740465124662042
1315,299167593242189824,Topic-70,Topic-70,Topic-70,0.665872330175414,-1.02404073288637
1316,299167668399923200,Topic-70,Topic-70,Topic-70,0.656291926683146,-1.01398293432596
1317,299167671931514880,Topic-70,Topic-70,Topic-70,0.286676779011337,-1.07859937161564
1318,299168286409629696,Topic-70,Topic-70,Topic-98,0.540135412616835,-0.793587961265953
1319,299168566626889728,Topic-70,Topic-70,Topic-98,0.540135412616834,-0.793587961265954
1320,299170216586383360,Topic-70,Topic-70,Topic-70,0.507158197925733,-0.733181493128184
1321,299170481267945472,Topic-70,Topic-70,Topic-70,0.656291926683146,-1.01398293432597
1322,299171008819109888,Topic-70,Topic-70,Topic-70,0.48018215205424,-0.684375622415486
1323,299171226797084672,Topic-70,Topic-70,Topic-70,0.467697702136917,-0.674842884470026
1324,299171335484096512,Topic-70,Topic-70,Topic-70,0.656291926683146,-1.01398293432597
1325,299171355734208512,Topic-70,Topic-70,Topic-32,0.348172463698637,-0.427237096039018
1326,299171477775867904,Topic-70,Topic-70,Topic-70,0.141183217790218,-0.808547376420918
1327,299171898808483840,Topic-70,Topic-70,Topic-70,0.477194014766473,-0.691152544144632
1328,299172017628909568,Topic-70,Topic-70,Topic-70,-0.111540413780899,-0.419923676494357
1329,299174085538238464,Topic-70,Topic-70,Topic-70,0.26392197657482,-0.286448267999773
1330,299174782623162368,Topic-70,Topic-70,Topic-70,0.352504811831055,-0.450593161337917
1331,299174810922135552,Topic-70,Topic-70,Topic-70,0.173256864170997,-0.127364318106869
1332,299175325185740800,Topic-70,Topic-70,Topic-70,0.656291926683146,-1.01398293432597
1333,299176938042445824,Topic-70,Topic-70,Topic-70,0.510659345898209,-0.742108200037803
1334,299177518655754240,Topic-70,Topic-70,Topic-92,-0.107682497683822,-0.354944802950189
1335,299178259650867200,Topic-70,Topic-70,Topic-70,0.616728306800932,-0.919750278172386
1336,299178982396538880,Topic-70,Topic-70,Topic-70,0.666385152432033,-1.02530516556663
1337,299181015748993024,Topic-47,Topic-70,Topic-70,0.436298701180984,-0.612767262811314
1338,299181498211373056,Topic-70,Topic-70,Topic-70,0.456760587437939,-0.651387048812416
1339,299184289185157120,Topic-73,Topic-70,Topic-32,0.216179453937452,-0.215748239252428
1340,299184407242223616,Topic-70,Topic-70,Topic-70,0.569642578051402,-0.85277412260478
1341,299184562590863360,Topic-70,Topic-70,Topic-70,0.0170131660806211,-0.57027343627231
1342,299186496433430528,Topic-70,Topic-70,Topic-70,0.170609595347369,-0.884125223688409
1343,299189164614758400,Topic-70,Topic-70,Topic-129,0.570450698846487,-0.853142063154681
1344,299189225620910080,Topic-70,Topic-70,Topic-70,0.271648549415446,-1.10653116132536
1345,299191123514105856,Topic-70,Topic-70,Topic-129,0.691103155361463,-1.06647648358498
1346,299191814848651264,Topic-70,Topic-70,Topic-70,0.143885449135814,-0.0813007284167736
1347,299192055245180928,Topic-70,Topic-70,Topic-70,0.656291926683146,-1.01398293432597
1348,299192847926710272,Topic-147,Topic-70,Topic-70,0.28780044858334,-0.298670189475691
1349,299193039467974656,Topic-70,Topic-70,Topic-70,0.539851302190908,-0.818504161228014
1350,299194611174367232,Topic-70,Topic-70,Topic-70,0.569642578051402,-0.85277412260478
1351,299196422077681664,Topic-70,Topic-70,Topic-70,0.510950059389355,-0.736049667017876
1352,299200020907950080,Topic-70,Topic-70,Topic-70,0.34958970515947,-0.455542485436243
1353,299202785424076800,Topic-70,Topic-70,Topic-70,0.105810051301174,0.00845621509202746
1354,299202816994586624,Topic-116,Topic-70,Topic-116,0.201964347327435,-0.128552908069034
1355,299202913920761856,Topic-70,Topic-70,Topic-70,0.275126179349924,-0.285887979324429
1356,299203534245748736,Topic-80,Topic-70,Topic-70,0.10909765595024,0.00940816388129346
1357,299204962704044032,Topic-69,Topic-70,Topic-70,0.209196731375676,-0.182829357738029
1358,299205174671601664,Topic-70,Topic-70,Topic-70,0.415598637907679,-0.515992505180935
1359,299207421283430400,Topic-69,Topic-70,Topic-70,0.203818090687387,-0.175387947813584
1360,299207437985148928,Topic-70,Topic-70,Topic-70,0.507158197925734,-0.733181493128185
1361,299217303671828480,Topic-70,Topic-70,Topic-70,0.468612545924186,-0.622828389080224
1362,299217822469468160,Topic-70,Topic-70,Topic-70,0.656291926683146,-1.01398293432597
1363,299219894308839424,Topic-70,Topic-70,Topic-70,0.540545317693986,-0.788206429114465
1364,299222489278595072,Topic-70,Topic-70,Topic-70,0.107094194303321,0.00283308227099908
1365,299223282366939136,Topic-70,Topic-70,Topic-70,0.569642578051402,-0.85277412260478
1366,299229465240801280,Topic-17,Topic-70,Topic-24,0.157985733265895,-0.123802515468505
1367,299229793814204416,Topic-70,Topic-70,Topic-129,0.56761142101973,-0.843224563902504
1368,299230058801930240,Topic-115,Topic-70,Topic-70,0.935677395378395,-1.36124862944094
1369,299230262829658112,Topic-147,Topic-70,Topic-70,0.282439060942377,-0.310136828408843
1370,299235977036185600,Topic-70,Topic-70,Topic-70,0.334757494726134,-0.399172397780112
1371,299239155207118848,Topic-70,Topic-70,Topic-70,0.192172726647192,-0.144823593144188
1372,299239663883935744,Topic-70,Topic-70,Topic-70,0.626015015810221,-0.917086348675033
1373,299248972617351168,Topic-70,Topic-70,Topic-70,0.551391076186184,-0.813373548409898
1374,299250558596947968,Topic-70,Topic-70,Topic-98,0.299167931138429,-0.340845166125806
1375,299265050500288512,Topic-70,Topic-70,Topic-70,0.327061770679651,-0.402804889819666
1376,299268988842700800,Topic-70,Topic-70,Topic-70,0.550548330625347,-0.79866256319927
1377,299273142847811584,Topic-70,Topic-70,Topic-70,0.550122192685835,-0.781616927591927
1378,299278632633892864,Topic-22,Topic-70,Topic-70,0.123792648187094,0.017354427442239
1379,299278865983995904,Topic-70,Topic-70,Topic-70,0.463913778487139,-0.638578141907383
1380,299284103692423168,Topic-129,Topic-70,Topic-70,0.138422182837375,-0.0527803142950832
1381,298834976663805952,Topic-70,Topic-70,Topic-13,0.755345509677851,-1.05395763194842
1382,299287725708808192,Topic-70,Topic-70,Topic-70,0.511252339167049,-0.731732260210541
1383,299292480631889920,Topic-70,Topic-70,Topic-70,0.110418144921413,-0.765686480686496
1384,299305606903369728,Topic-70,Topic-70,Topic-70,0.563456988361646,-0.848857041709452
1385,299323022408564736,Topic-70,Topic-70,Topic-70,0.106835839923349,0.00855411906575406
1386,299330963824074752,Topic-70,Topic-70,Topic-70,0.45069175676527,-0.631730929287463
1387,299337556057800704,Topic-134,Topic-70,Topic-70,0.109968491824199,0.0028902205289469
1388,299339378726146048,Topic-70,Topic-70,Topic-70,0.56867538329333,-0.820592746518409
1389,299351595827752960,Topic-70,Topic-70,Topic-70,0.32121518277111,-0.454137138459336
1390,299355897120051200,Topic-20,Topic-70,Topic-70,0.958161253119265,-1.11670456548735
1391,299355970960760832,Topic-70,Topic-70,Topic-70,0.313922302772044,-0.354410888937366
1392,299359295890399232,Topic-70,Topic-70,Topic-70,0.388186722273738,-0.532990794258184
